goods_nomenclature_item_id,productline_suffix,referenced_class,title,indent
8543000000,80,Heading,electrolysis machines,0
8543000000,80,Heading,electron accelerators,0
8543000000,80,Heading,electronic cigarette,0
8543000000,80,Heading,frame grabbers,0
8543000000,80,Heading,"graphic equalisers, hi-fi",0
8543000000,80,Heading,hi-fi separates - amplifiers (sound processing),0
8543000000,80,Heading,hi-fi separates - graphic equalizers,0
8543000000,80,Heading,"instrumentation, tape recorders and tape decks",0
8543000000,80,Heading,language translators - without calculator,0
8543000000,80,Heading,"line extenders, cable tv",0
8543000000,80,Heading,metal/mine detectors,0
8543000000,80,Heading,"mixing units, record production",0
8543000000,80,Heading,multiplexers - for other uses,0
8543000000,80,Heading,muscle exercise kit,0
8543000000,80,Heading,music modules (greeting card type),0
8543000000,80,Heading,noise reduction units,0
8543000000,80,Heading,particle accelerators,0
8543000000,80,Heading,pda if larger than 170 x 100 x 45 mm,0
8543000000,80,Heading,"pest control, electronic",0
8543000000,80,Heading,"recorders, tape - instrumentation",0
8543000000,80,Heading,remote controls (infra red),0
8543000000,80,Heading,scramblers,0
8543000000,80,Heading,signal generators,0
8543000000,80,Heading,simulators - other,0
8543000000,80,Heading,sweeper generators,0
8543000000,80,Heading,sychrotrons,0
8543000000,80,Heading,"tapes - decks, instrumental",0
8543000000,80,Heading,"tapes - recorders, instrumentation",0
8543000000,80,Heading,"translators, language - without calculators",0
8543000000,80,Heading,video editing,0
8543400000,80,Commodity,e cigarettes,1
8543400000,80,Commodity,e-cigarettes,1
8544000000,80,Heading,"appliances wire, electrical insulated",0
8544000000,80,Heading,"cables - electric, insulated",0
8544000000,80,Heading,cables - fitted with connectors,0
8544000000,80,Heading,"cables - general wiring, electric, insulated",0
8544000000,80,Heading,"cables - mains (power distribution), insulated",0
8544000000,80,Heading,cables - optical fibre,0
8544000000,80,Heading,"cables - submarine telecommunications, insulated",0
8544000000,80,Heading,"cables - telecommunications, insulated",0
8544000000,80,Heading,co-axial cable,0
8544000000,80,Heading,conductors,0
8544000000,80,Heading,extension cables,0
8544000000,80,Heading,extension leads,0
8544000000,80,Heading,"insulated electric wire, cable, bars and strip",0
8544000000,80,Heading,"insulated wire, cable, bars, strips",0
8544000000,80,Heading,optical fibre cables,0
8544000000,80,Heading,"winding wires and strip, electric, insulated",0
8544000000,80,Heading,wire - insulated - electric,0
8544000000,80,Heading,"wire - insulated - winding, electric",0
8544420000,80,Subheading,ethernet cables,2
8544420000,80,Subheading,hdmi cables,2
8545000000,80,Heading,arc-lamp carbons,0
8545000000,80,Heading,battery carbons,0
8545000000,80,Heading,"brushes, carbon electrical",0
8545000000,80,Heading,carbon brushes and blanks,0
8545000000,80,Heading,carbon electrodes,0
8545000000,80,Heading,carbons,0
8545000000,80,Heading,electrodes - carbon,0
8545000000,80,Heading,electrodes - discharge carbon,0
8545000000,80,Heading,graphite - articles of a kind used for electrical purposed,0
8546000000,80,Heading,insulating electric,0
8546000000,80,Heading,insulators,0
8547000000,80,Heading,"conduit tubing - of base metal, lined with insulating material",0
8547000000,80,Heading,insulating fitting,0
8547000000,80,Heading,insulating fittings,0
8548000000,80,Heading,"automatic data processing machines and units thereof - memories, mounted on boards (drams etc)",0
8548000000,80,Heading,"computer memories, for use with computers and other devices",0
8548000000,80,Heading,"drams (dynamic random, access memories), mounted on boards, for general use",0
8548000000,80,Heading,"electrical parts of machinery, not elsewhere specified",0
8548000000,80,Heading,memory modules,0
8548000000,80,Heading,primary cells and batteries - waste and scrap,0
8548000000,80,Heading,thermocouples,0
8548000000,80,Heading,waste and scrap batteries,0
8601000000,80,Heading,"locomotive, rail - electric",
8601000000,80,Heading,rail locomotives - electric,
8602000000,80,Heading,"locomotives, rail - non electric",
8602000000,80,Heading,locomotive tenders,
8602000000,80,Heading,rail locomotives - non electric,
8603000000,80,Heading,"coaches, railway and tramway, mechanically propelled",
8603000000,80,Heading,hovercraft,
8603000000,80,Heading,"railway and tramway - coaches, vans and trucks, mechanically propelled",
8603000000,80,Heading,"trucks - railway, mechanically propelled",
8603000000,80,Heading,"van, railway, mechanically propelled",
8604000000,80,Heading,cranes - railway and tramway rolling stock,
8604000000,80,Heading,railway servicing rolling stock - not mechanically propelled,
8604000000,80,Heading,"trolleys, railway track inspection, mechanically propelled",
8604000000,80,Heading,"workshops, railway vehicle",
8605000000,80,Heading,ambulances - railway,
8605000000,80,Heading,"coaches, railway, not mechanically propelled",
8605000000,80,Heading,railway and tramway - passenger coaches and luggage vans not mechanically propelled,
8605000000,80,Heading,"van, luggage, railway, not mechanically propelled",
8606000000,80,Heading,"railway and tramway - goods vans, wagons and trucks",
8606000000,80,Heading,railway servicing rolling stock - rank and cask wagons,
8606000000,80,Heading,"studs, fastenings (for clothing, household linen etc)",
8606000000,80,Heading,"vans, wagons and trucks, railway and tramway",
8607000000,80,Heading,"axles, tyres and wheels, for railway and tramway rolling stock",
8607000000,80,Heading,bogies,
8607000000,80,Heading,railway and tramway - locomotive and rolling stock parts,
8608000000,80,Heading,fog horn,
8608000000,80,Heading,railway servicing rolling stock - track fixtures and fittings,
8608000000,80,Heading,"signalling equipment, electro mechanical ",
8608000000,80,Heading,"signalling equipment, mechanical - non electric",
8609000000,80,Heading,containers for the conveyance or packing of goods - road-rail,
8609000000,80,Heading,road-rail containers,
8701000000,80,Heading,agricultural tractors,
8701000000,80,Heading,tractors - other,
8702000000,80,Heading,buses,
8702000000,80,Heading,coaches,
8702000000,80,Heading,motor vehicles - for transporting persons,
8703000000,80,Heading,all terrain vehicles (atv),
8703000000,80,Heading,ambulances - motor,
8703000000,80,Heading,amphibious vehicles - motor,
8703000000,80,Heading,campers (motor-homes),
8703000000,80,Heading,"caravans, motorised i.e. motor homes",
8703000000,80,Heading,cars,
8703000000,80,Heading,golf buggies,
8703000000,80,Heading,hearses,
8703000000,80,Heading,limousines,
8703000000,80,Heading,mobility scooters,
8703000000,80,Heading,motor cars,
8703000000,80,Heading,motorhomes,
8703000000,80,Heading,motor vehicles - for transporting persons,
8703000000,80,Heading,pick up motor vehicles,
8703000000,80,Heading,prison vans,
8703000000,80,Heading,"scooters, mobility",
8703000000,80,Heading,station wagons and estate cars,
8703000000,80,Heading,winnebagos,
8703100000,80,Subheading,golf buggy,
8703100000,80,Subheading,snowmobile,
8703101800,80,Commodity,mobility scooter,
8704000000,80,Heading,electric golf trolleys,
8704000000,80,Heading,"golf trolley, motorised",
8704000000,80,Heading,lorries for the transport of goods or materials,
8704000000,80,Heading,"lorries, motor",
8704000000,80,Heading,motor vehicles - for transporting goods,
8704000000,80,Heading,pick up motor vehicles,
8704000000,80,Heading,refuse collection vehicles,
8704000000,80,Heading,road-rail lorries,
8704000000,80,Heading,shuttle cars,
8704100000,80,Subheading,dump trucks,
8704100000,80,Subheading,tipper trucks,
8705000000,80,Heading,breakdown lorries,
8705000000,80,Heading,coin - collections,
8705000000,80,Heading,crane lorries,
8705000000,80,Heading,"cranes - lorry mounted, excluding works trucks",
8705000000,80,Heading,fire fighting vehicles,
8705000000,80,Heading,"lorries, special purpose",
8705000000,80,Heading,motor vehicles - special purpose,
8705000000,80,Heading,"ploughs, snow, self propelled",
8705000000,80,Heading,"radio, television and radar vehicles (special purpose motor lorries)",
8705000000,80,Heading,road sweeper lorries,
8705000000,80,Heading,searchlight lorries,
8705000000,80,Heading,spraying lorries,
8705000000,80,Heading,sweepers - road,
8705000000,80,Heading,"workshops, mobile",
8705300000,80,Commodity,fire appliances,
8705300000,80,Commodity,fire engines,
8705908000,80,Commodity,breakdown trucks,
8705908000,80,Commodity,field kitchens,
8705908000,80,Commodity,lorries with elevator platforms or dollies,
8705908000,80,Commodity,mobile bakeries,
8705908000,80,Commodity,mobile banks,
8705908000,80,Commodity,mobile clinics with surgical apparatus,
8705908000,80,Commodity,mobile radiological units,
8705908000,80,Commodity,motor pump vehicles	,
8705908000,80,Commodity,outside broadcast vans,
8705908000,80,Commodity,roadsweepers,
8705908000,80,Commodity,searchlight lorries,
8705908000,80,Commodity,spraying lorries,
8705908000,80,Commodity,Tote vans,
8705908000,80,Commodity,travelling libraries,
8706000000,80,Heading,chassis fitted with engines for motor vehicles,
8706000000,80,Heading,motor vehicle parts and accessories - chassis - fitted with engines,
8707000000,80,Heading,bodies (including cabs) for motor vehicles,
8707000000,80,Heading,motor vehicle parts and accessories - bodies (including cabs) - complete,
8708000000,80,Heading,axles for motor vehicles,
8708000000,80,Heading,brake linings mounted,
8708000000,80,Heading,chassis without engines for motor vehicles,
8708000000,80,Heading,clutches for motor vehicles,
8708000000,80,Heading,disc brake pad assemblies,
8708000000,80,Heading,gearboxes for motor vehicles,
8708000000,80,Heading,motor vehicle parts and accessories - axles,
8708000000,80,Heading,motor vehicle parts and accessories - bodies (including cabs) - parts,
8708000000,80,Heading,motor vehicle parts and accessories - brake linings - mounted,
8708000000,80,Heading,motor vehicle parts and accessories - brakes,
8708000000,80,Heading,motor vehicle parts and accessories - chassis - without engines,
8708000000,80,Heading,motor vehicle parts and accessories - clutches,
8708000000,80,Heading,motor vehicle parts and accessories - fuel tanks,
8708000000,80,Heading,motor vehicle parts and accessories - gearboxes,
8708000000,80,Heading,motor vehicle parts and accessories -radiators,
8708000000,80,Heading,"motor vehicle parts and accessories - safety belts, complete",
8708000000,80,Heading,motor vehicle parts and accessories - shock absorbers,
8708000000,80,Heading,motor vehicle parts and accessories - wheels,
8708000000,80,Heading,motor vehicle parts and accessories - windscreens - framed,
8708000000,80,Heading,push rods,
8708000000,80,Heading,radiators for motor vehicles,
8708000000,80,Heading,seat belts,
8708000000,80,Heading,servo brakes,
8708000000,80,Heading,shock absorbers,
8708000000,80,Heading,shoe brakes,
8708000000,80,Heading,transmission parts for motor vehicles,
8708000000,80,Heading,wheels for motor vehicles,
8708100000,80,Subheading,car bumpers,
8708299000,80,Commodity,"roof rack, for car",
8709000000,80,Heading,"platform trucks, not fitted with lifting or handling machinery",
8709000000,80,Heading,shock absorbers,
8709000000,80,Heading,tractors - railway station platform type,
8709000000,80,Heading,trucks - platform,
8709000000,80,Heading,"trucks - works, without lifting equipment",
8709000000,80,Heading,"work, trucks not fitted with lifting or handling machinery",
8710000000,80,Heading,amphibious vehicles - tanks,
8710000000,80,Heading,armoured fighting vehicles and parts,
8710000000,80,Heading,"tanks, armoured fighting vehicles and parts",
8710000000,80,Heading,"vehicles, armoured fighting and parts",
8710000000,80,Heading,"vehicles, tank (armoured fighting)",
8711000000,80,Heading,electric scooter,
8711000000,80,Heading,mopeds,
8711000000,80,Heading,motorbikes,
8711000000,80,Heading,motorcycles,
8711000000,80,Heading,motor scooters,
8711000000,80,Heading,"scooters, motor",
8711000000,80,Heading,sidecars,
8711600000,80,Subheading,e-bikes,
8711600000,80,Subheading,electric bicycles,
8711600000,80,Subheading,electric bikes,
8712000000,80,Heading,"bicycles, children's",
8712000000,80,Heading,bicycles other,
8712000000,80,Heading,"cycles, not motorised",
8713000000,80,Heading,"carriages, invalid",
8713000000,80,Heading,invalid carriages,
8713000000,80,Heading,wheelchairs,
8713000000,80,Heading,wheel chairs,
8714000000,80,Heading,bicycle accessories,
8714000000,80,Heading,bicycle parts,
8714000000,80,Heading,bike parts,
8714000000,80,Heading,calliper brakes,
8714000000,80,Heading,cycles not motorised parts,
8714000000,80,Heading,motorbike parts,
8714000000,80,Heading,motor cycle and side car parts and accessories,
8714000000,80,Heading,motorcycle parts,
8714000000,80,Heading,"motor scooters, parts and accessories",
8714000000,80,Heading,motor vehicle parts and accessories - fuel tanks,
8714000000,80,Heading,motor vehicle parts and accessories - gearboxes,
8714000000,80,Heading,motor vehicle parts and accessories -radiators,
8714000000,80,Heading,motor vehicle parts and accessories - shock absorbers,
8714000000,80,Heading,motor vehicle parts and accessories - wheels,
8714000000,80,Heading,shock absorbers,
8714920000,80,Subheading,bicycle wheels,
8715000000,80,Heading,baby carriages and parts,
8715000000,80,Heading,baby strollers,
8715000000,80,Heading,"carriages, baby and parts",
8715000000,80,Heading,perambulators,
8715000000,80,Heading,prams - children's,
8715000000,80,Heading,push button switches,
8715000000,80,Heading,"push chairs, baby",
8715000000,80,Heading,strollers,
8716000000,80,Heading,agricultural trailers and parts,
8716000000,80,Heading,"caravans, not mechanically propelled and parts",
8716000000,80,Heading,carriages not mechanically propelled and parts,
8716000000,80,Heading,carts and parts,
8716000000,80,Heading,"golf trolleys, not motorised",
8716000000,80,Heading,"hand - trucks, not mechanically propelled and parts",
8716000000,80,Heading,hoppers - scales,
8716000000,80,Heading,hoppers - trucks,
8716000000,80,Heading,motor vehicle parts and accessories - wheels,
8716000000,80,Heading,scooters - adult,
8716000000,80,Heading,shock absorbers,
8716000000,80,Heading,shopping trolleys,
8716000000,80,Heading,spreading machine - slurry,
8716000000,80,Heading,trailers and parts,
8716000000,80,Heading,"trolleys, not mechanically propelled, and parts",
8716000000,80,Heading,"trucks - hand, not mechanically propelled",
8716000000,80,Heading,wheelbarrows (manual),
8801000000,80,Heading,airships,
8801000000,80,Heading,balloons,
8801000000,80,Heading,flying machines,
8801000000,80,Heading,gliders,
8801000000,80,Heading,hang gliders,
8801000000,80,Heading,non powered aircraft,
8802000000,80,Heading,aeroplanes,
8802000000,80,Heading,aircraft,
8802000000,80,Heading,airplanes,
8802000000,80,Heading,amphibious vehicles - aircraft,
8802000000,80,Heading,"drones, racing and hobby",
8802000000,80,Heading,helicopters,
8802000000,80,Heading,radio guided aircraft,
8802000000,80,Heading,satellite launch vehicles,
8802000000,80,Heading,satellites,
8803000000,80,Heading,ailerons,
8803000000,80,Heading,aircraft parts - other (but see section xiii notes ) ,
8803000000,80,Heading,ballonets,
8803000000,80,Heading,chutes - escape,
8803000000,80,Heading,engines - engine pods (aircraft),
8803000000,80,Heading,envelopes - balloon and dirigible,
8803000000,80,Heading,escape chutes,
8803000000,80,Heading,nacelles,
8803000000,80,Heading,"rotors - for helicopters, etc",
8804000000,80,Heading,parachutes,
8804000000,80,Heading,paragliders,
8804000000,80,Heading,rotachutes,
8805000000,80,Heading,aircraft launching gear,
8805000000,80,Heading,"catapults, aircraft launching",
8805000000,80,Heading,gyroscopes - demonstration models ,
8805000000,80,Heading,rockets - ramps and towers,
8805000000,80,Heading,simulators - flight,
8807000000,80,Heading,"drones, parts",
8900000000,80,Chapter,ships spare parts,
8901000000,80,Heading,barges,
8901000000,80,Heading,boats,
8901000000,80,Heading,bulk carriers,
8901000000,80,Heading,cargo ships,
8901000000,80,Heading,containers ships,
8901000000,80,Heading,cruise ships,
8901000000,80,Heading,excursion boats,
8901000000,80,Heading,ferry boats,
8901000000,80,Heading,hydrofoils,
8901000000,80,Heading,motor vessels,
8901000000,80,Heading,ships,
8902000000,80,Heading,factory ships,
8902000000,80,Heading,fishing vessels,
8903000000,80,Heading,canoes,
8903000000,80,Heading,inflatable craft,
8903000000,80,Heading,kayaks,
8903000000,80,Heading,pleasure craft,
8903000000,80,Heading,rowing boats,
8903000000,80,Heading,sailboats,
8903000000,80,Heading,yachts,
8904000000,80,Heading,tugs,
8905000000,80,Heading,cranes - floating,
8905000000,80,Heading,dredgers,
8905000000,80,Heading,fire gloats,
8905000000,80,Heading,floating cranes,
8905000000,80,Heading,floating docks,
8905000000,80,Heading,floating or submersible drilling or production platform for oil or gas extraction,
8905000000,80,Heading,light vessels,
8905000000,80,Heading,"rigs, floating or submersible and drilling or production, for oil or gas extraction",
8906000000,80,Heading,hoppers - barges,
8906000000,80,Heading,warships,
8907000000,80,Heading,beacons (marine),
8907000000,80,Heading,buoys,
8907000000,80,Heading,coffer-dams,
8907000000,80,Heading,floating structures ,
8907000000,80,Heading,"landing stages, floating",
8907000000,80,Heading,rafts,
8907000000,80,Heading,stages - floating,
8907100000,80,Commodity,"liferaft, inflatable",
8908000000,80,Heading,ships for breaking up,
9000000000,80,Chapter,"continuous line graph recorders, electrical",
9000000000,80,Chapter,instruments and apparatus - for testing equipment and material by electrical means,
9000000000,80,Chapter,radio - test equipment,
9000000000,80,Chapter,testing instruments,
9001000000,80,Heading,bundles (optical fibre),
9001000000,80,Heading,contact lenses unmounted ,
9001000000,80,Heading,diffraction apparatus,
9001000000,80,Heading,"lenses, optical (unmounted)",
9001000000,80,Heading,"mirrors, optical elements (unmounted)",
9001000000,80,Heading,optical elements,
9001000000,80,Heading,optical fibre cables,
9001000000,80,Heading,optical lenses,
9001000000,80,Heading,"polarising material, sheets and plates",
9001000000,80,Heading,prisms - unmounted,
9001000000,80,Heading,"spectacle lenses, unmounted",
9002000000,80,Heading,camera lenses (mounted),
9002000000,80,Heading,"lenses, optical (mounted)",
9002000000,80,Heading,mirrors optical elements (mounted),
9002000000,80,Heading,optical elements,
9002000000,80,Heading,optical lenses,
9002000000,80,Heading,prisms - mounted,
9003000000,80,Heading,"frames, spectacle and goggles",
9003000000,80,Heading,telettes,
9004000000,80,Heading,goggles,
9004000000,80,Heading,protective spectacles,
9004000000,80,Heading,spectacles,
9004100000,80,Subheading,sunglasses,
9004100000,80,Subheading,sun glasses,
9005000000,80,Heading,astronomical instruments,
9005000000,80,Heading,opera glasses,
9005000000,80,Heading,telescopes,
9005100000,80,Commodity,"binoculars, refracting",
9005100000,80,Commodity,infra-red night viewing binoculars	,
9006000000,80,Heading,bellows - photographic,
9006000000,80,Heading,camera power winders,
9006000000,80,Heading,cameras - photographic,
9006000000,80,Heading,drones for aerial surveying,
9006000000,80,Heading,photo booths,
9006000000,80,Heading,photographic camera,
9006000000,80,Heading,"photographic flashbulbs, electrically ignited",
9006000000,80,Heading,photographic flashlight apparatus,
9006000000,80,Heading,stereo cameras,
9007000000,80,Heading,cameras - cinematographic,
9007000000,80,Heading,cinematographic cameras,
9007000000,80,Heading,cinematographic projectors,
9007000000,80,Heading,projectors - cinematographic,
9008000000,80,Heading,enlargers,
9008000000,80,Heading,"image projectors, still",
9008000000,80,Heading,microfilm reader,
9008000000,80,Heading,"overhead projectors, still image",
9008000000,80,Heading,photographic enlargers and reducers,
9008000000,80,Heading,"projectors - image, overhead or slide, still",
9008000000,80,Heading,reducers - apparatus,
9008000000,80,Heading,slide projectors,
9010000000,80,Heading,developing equipment,
9010000000,80,Heading,negatives,
9010000000,80,Heading,photographic laboratory apparatus and equipment,
9010000000,80,Heading,reducers - apparatus,
9010000000,80,Heading,screens for projectors,
9011000000,80,Heading,compound optical microscopes,
9011000000,80,Heading,"microscopes - compound, optical",
9011000000,80,Heading,"optical microscopes, compound",
9011000000,80,Heading,stages - specimen,
9012000000,80,Heading,electron microscopes,
9012000000,80,Heading,microscopes - electron and proton,
9012000000,80,Heading,proton microscopes,
9012000000,80,Heading,scanning electron microscopes,
9012000000,80,Heading,stages - specimen,
9013000000,80,Heading,door eyes,
9013000000,80,Heading,kaleidoscopes,
9013000000,80,Heading,laser pointers,
9013000000,80,Heading,lasers,
9013000000,80,Heading,lcd (liquid crystal display) - not elsewhere specified,
9013000000,80,Heading,magnifying glasses,
9014000000,80,Heading,altimeters - navigational,
9014000000,80,Heading,compasses,
9014000000,80,Heading,direction finding compasses,
9014000000,80,Heading,instruments and apparatus - echo sounding and ultrasonic sounding or detection,
9014000000,80,Heading,instruments and apparatus - navigational ,
9014000000,80,Heading,mach meters,
9014000000,80,Heading,navigational instruments (electronic),
9014000000,80,Heading,navigational instruments (non-electric),
9015000000,80,Heading,anemometers,
9015000000,80,Heading,echo sounding or detection instruments,
9015000000,80,Heading,geophysical instruments,
9015000000,80,Heading,hydrographic instruments (non electric),
9015000000,80,Heading,hydrological instruments,
9015000000,80,Heading,instruments and apparatus - geodetic,
9015000000,80,Heading,instruments and apparatus - geophysical,
9015000000,80,Heading,instruments and apparatus - hydrographic (no electric),
9015000000,80,Heading,instruments and apparatus - hydrological,
9015000000,80,Heading,instruments and apparatus - meteorological,
9015000000,80,Heading,instruments and apparatus - rules - surveying (non electrical),
9015000000,80,Heading,instruments and apparatus - rules - topographic,
9015000000,80,Heading,metorological instruments,
9015000000,80,Heading,photogrammetrical surveying instruments,
9015000000,80,Heading,rain gauges,
9015000000,80,Heading,"rangefinders, optical and opto-electronic",
9015000000,80,Heading,seismographs,
9015000000,80,Heading,seismometers,
9015000000,80,Heading,sunshine recorders,
9015000000,80,Heading,surveying instruments (non electrical),
9015000000,80,Heading,tacheometers,
9015000000,80,Heading,theodolites,
9016000000,80,Heading,assay balances,
9016000000,80,Heading,"balances, of a sensitivity of 5cg or better, with or without weights",
9016000000,80,Heading,scales,
9016000000,80,Heading,specific gravity apparatus - balances,
9016000000,80,Heading,"weighting machinery, including weights",
9017000000,80,Heading,advertising materials - drawing instruments,
9017000000,80,Heading,calculating instruments (mathematical),
9017000000,80,Heading,callipers,
9017000000,80,Heading,comparators,
9017000000,80,Heading,drafting machines,
9017000000,80,Heading,drawing instruments,
9017000000,80,Heading,"instruments and apparatus - calculating, mathematical",
9017000000,80,Heading,instruments and apparatus - drawing,
9017000000,80,Heading,instruments and apparatus - mathematical,
9017000000,80,Heading,instruments and apparatus - measuring tapes,
9017000000,80,Heading,instruments and apparatus - micrometers,
9017000000,80,Heading,instruments and apparatus - rules - carpenters' folding,
9017000000,80,Heading,instruments and apparatus - rules - metal,
9017000000,80,Heading,instruments and apparatus - rules - vernier callipers,
9017000000,80,Heading,mathematical instruments,
9017000000,80,Heading,pantographs,
9017000000,80,Heading,protractors,
9017000000,80,Heading,ruler,
9017000000,80,Heading,school compasses,
9018000000,80,Heading,acupuncture needles,
9018000000,80,Heading,anaesthetic instruments,
9018000000,80,Heading,audiometers,
9018000000,80,Heading,auriscopes,
9018000000,80,Heading,burrs,
9018000000,80,Heading,cardiographs,
9018000000,80,Heading,cardioscopes,
9018000000,80,Heading,catheters,
9018000000,80,Heading,dental instruments and appliances,
9018000000,80,Heading,dentists chairs incorporating dental equipment,
9018000000,80,Heading,dialysis apparatus,
9018000000,80,Heading,electro medical apparatus,
9018000000,80,Heading,engines - dental drills,
9018000000,80,Heading,gamma camera,
9018000000,80,Heading,gastroscopes,
9018000000,80,Heading,incubators for babies,
9018000000,80,Heading,"instruments and apparatus - medical, surgical, dental and veterinary",
9018000000,80,Heading,"medical instruments and appliances for treatment, diagnosis etc",
9018000000,80,Heading,"needles - holders, for medical use",
9018000000,80,Heading,ophthalmic instruments,
9018000000,80,Heading,radiation apparatus,
9018000000,80,Heading,"saws, surgical",
9018000000,80,Heading,sight testing apparatus,
9018000000,80,Heading,stethoscopes,
9018000000,80,Heading,surgical instruments and appliances,
9018000000,80,Heading,syringes,
9018000000,80,Heading,veterinary instruments and appliances,
9018410000,80,Subheading,"Abscess Needles, Dental",
9018900000,80,Subheading,forceps,
9018900000,80,Subheading,oximeter,
9019000000,80,Heading,aerosol therapy apparatus,
9019000000,80,Heading,aptitude testing apparatus,
9019000000,80,Heading,breathing appliances,
9019000000,80,Heading,massage apparatus,
9019000000,80,Heading,mechano therapy appliances,
9019000000,80,Heading,nebulisers,
9019000000,80,Heading,oxygen therapy apparatus,
9019000000,80,Heading,ozone therapy apparatus,
9019000000,80,Heading,spa baths,
9020000000,80,Heading,Gas masks with mechanical parts or replaceable filters,
9021000000,80,Heading,artificial - body parts,
9021000000,80,Heading,bandage splints,
9021000000,80,Heading,deaf aids,
9021000000,80,Heading,dentures,
9021000000,80,Heading,"eyes, artificial",
9021000000,80,Heading,hearing aids,
9021000000,80,Heading,"limbs, artificial",
9021000000,80,Heading,masectomy bras,
9021000000,80,Heading,orthopaedic appliances,
9021000000,80,Heading,pacemakers,
9021000000,80,Heading,rupture appliances,
9021000000,80,Heading,splints and other fracture appliances,
9021000000,80,Heading,surgical belts and trusses,
9021000000,80,Heading,"teeth, artificial",
9021000000,80,Heading,walker rollator,
9022000000,80,Heading,alarms - smoke,
9022000000,80,Heading,anemometers,
9022000000,80,Heading,beta radiation apparatus,
9022000000,80,Heading,gamma radiation apparatus,
9022000000,80,Heading,high tension generators,
9022000000,80,Heading,intensifying screen (x ray),
9022000000,80,Heading,particle accelerators,
9022000000,80,Heading,radiation apparatus,
9022000000,80,Heading,radiography apparatus,
9022000000,80,Heading,radiotherapy apparatus,
9022000000,80,Heading,smoke alarms,
9022000000,80,Heading,smoke detectors,
9022000000,80,Heading,x ray apparatus and appliances,
9022000000,80,Heading,x ray tubes,
9023000000,80,Heading,"demonstrational instruments, apparatus or models",
9023000000,80,Heading,engines - model,
9023000000,80,Heading,models,
9024000000,80,Heading,"machines and machinery - testing of hardness, etc of metal and wood and other industrial materials",
9025000000,80,Heading,acidimeters - for acid etc,
9025000000,80,Heading,altimeters - barometric,
9025000000,80,Heading,barographs,
9025000000,80,Heading,barometers,
9025000000,80,Heading,hydrometers,
9025000000,80,Heading,psychrometers,
9025000000,80,Heading,pyrometers,
9025000000,80,Heading,specific gravity apparatus - bottles,
9025000000,80,Heading,"specific gravity apparatus, hydrometers",
9025000000,80,Heading,thermometers,
9026000000,80,Heading,anemometers,
9026000000,80,Heading,flow meters and controllers,
9026000000,80,Heading,heat meters,
9026000000,80,Heading,"instruments and apparatus - for measuring, checking or automatically controlling the flow, depth, pressure etc of liquids or gases",
9026000000,80,Heading,manometers,
9026000000,80,Heading,pressure gauges and recorders,
9027000000,80,Heading,absorption meters,
9027000000,80,Heading,bomb calorimeters,
9027000000,80,Heading,breathalysers,
9027000000,80,Heading,calorimeters,
9027000000,80,Heading,"expansion meters, non electric",
9027000000,80,Heading,exposure meters,
9027000000,80,Heading,gas or smoke analysis apparatus,
9027000000,80,Heading,"instruments and apparatus - for measuring or checking quantities of heat, sound or light",
9027000000,80,Heading,instruments and apparatus - for measuring or checking surface tension and the like,
9027000000,80,Heading,"instruments and apparatus - for measuring or checking viscosity, porosity or expansion",
9027000000,80,Heading,instruments and apparatus - for physical or chemical analysis,
9027000000,80,Heading,mass spectrographs,
9027000000,80,Heading,microtomes,
9027000000,80,Heading,photographic plates - exposed and developed,
9027000000,80,Heading,photometers - electrical,
9027000000,80,Heading,photometers - non electrical,
9027000000,80,Heading,polarimeters,
9027000000,80,Heading,polariscopes,
9027000000,80,Heading,porosimeters,
9027000000,80,Heading,refractometers,
9027000000,80,Heading,smoke alarms,
9027000000,80,Heading,smoke detectors,
9027000000,80,Heading,spectrographs,
9027000000,80,Heading,spectrometers,
9027000000,80,Heading,spectrophotometers,
9027000000,80,Heading,"spectrophotometers, photo electric",
9027000000,80,Heading,thermocolorimeters,
9027000000,80,Heading,viscometers,
9027500000,80,Commodity,optical smoke detector,
9028000000,80,Heading,"calibrating meters (gas, electric, fluid, supply)",
9028000000,80,Heading,direct current meters,
9028000000,80,Heading,electricity supply or production meters,
9028000000,80,Heading,gas - supply or production meters,
9028000000,80,Heading,liquid supply or production meters,
9028000000,80,Heading,meters - electricity supply or production,
9028000000,80,Heading,meters - gas supply or production,
9028000000,80,Heading,meters - liquid supply or production,
9028000000,80,Heading,water meters,
9029000000,80,Heading,"counters and timers - electronic, electric",
9029000000,80,Heading,counters and timers - non electronic,
9029000000,80,Heading,"milometers, non-electric",
9029000000,80,Heading,pedometers,
9029000000,80,Heading,production counters,
9029000000,80,Heading,speed indicators,
9029000000,80,Heading,stroboscopes,
9029000000,80,Heading,tachometers,
9029000000,80,Heading,"taximeters, non electric",
9029200000,80,Subheading,speedometer,
9030000000,80,Heading,ammeters,
9030000000,80,Heading,amperemeters,
9030000000,80,Heading,capacitance measuring bridges,
9030000000,80,Heading,decibel meters,
9030000000,80,Heading,double bridges,
9030000000,80,Heading,galvanometers,
9030000000,80,Heading,geiger counter,
9030000000,80,Heading,instruments and apparatus - for measuring or checking electrical quantities,
9030000000,80,Heading,instruments and apparatus - for measuring or detecting ionising radiations,
9030000000,80,Heading,instruments and apparatus - rules - telemetering,
9030000000,80,Heading,meters - electrical quantities,
9030000000,80,Heading,meters - frequency deviation and phase deviation,
